Type;Rent;Move in price;Address;Link
2 værelses lejlighed på 60 m²,5.800,6.600,-,https://www.boligportal.dk/lejligheder/aarhus/60m2-2-vaer-id-5040929
2 værelses lejlighed på 54 m²,5.800,41.300,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-4753765
2 værelses lejlighed på 53 m²,5.895,30.075,-,https://www.boligportal.dk/lejligheder/aarhus/53m2-2-vaer-id-5175156
2 værelses lejlighed på 45 m²,5.895,29.825,-,https://www.boligportal.dk/lejligheder/aarhus/45m2-2-vaer-id-5151938
2 værelses lejlighed på 51 m²,5.895,24.180,-,https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-4612083
1 værelses lejlighed på 41.1 m²,5.900,29.750,-,https://www.boligportal.dk/lejligheder/aarhus/41m2-1-vaer-id-5172437
1 værelses lejlighed på 40 m²,5.900,29.800,-,https://www.boligportal.dk/lejligheder/aarhus/40m2-1-vaer-id-5172879
1 værelses lejlighed på 48 m²,5.900,41.749,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-1-vaer-id-3643115
1 værelses lejlighed på 30 m²,5.900,23.600,-,https://www.boligportal.dk/lejligheder/aarhus/30m2-1-vaer-id-4445981
2 værelses lejlighed på 55 m²,5.950,30.700,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-3818024
1 værelses lejlighed på 47 m²,5.987,24.598,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-1-vaer-id-5155763
2 værelses lejlighed på 40 m²,5.995,30.475,-,https://www.boligportal.dk/lejligheder/aarhus/40m2-2-vaer-id-5152178
2 værelses lejlighed på 41 m²,5.995,24.580,-,https://www.boligportal.dk/lejligheder/aarhus/41m2-2-vaer-id-5136477
2 værelses lejlighed på 39 m²,5.995,24.580,-,https://www.boligportal.dk/lejligheder/aarhus/39m2-2-vaer-id-4624911
2 værelses lejlighed på 49 m²,6.000,42.600,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-2-vaer-id-1215561
2 værelses lejlighed på 74 m²,6.000,12.000,-,https://www.boligportal.dk/lejligheder/aarhus/74m2-2-vaer-id-5173778
2 værelses lejlighed på 47 m²,6.000,18.000,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5090109
2 værelses lejlighed på 64 m²,6.000,42.500,-,https://www.boligportal.dk/lejligheder/aarhus/64m2-2-vaer-id-5175997
2 værelses lejlighed på 53 m²,6.000,17.550,-,https://www.boligportal.dk/lejligheder/aarhus/53m2-2-vaer-id-5171619
2 værelses lejlighed på 60 m²,6.000,30.500,-,https://www.boligportal.dk/lejligheder/aarhus/60m2-2-vaer-id-4552870
1 værelses lejlighed på 28 m²,6.000,18.150,-,https://www.boligportal.dk/lejligheder/aarhus/28m2-1-vaer-id-5147366
2 værelses lejlighed på 50 m²,6.000,42.310,-,https://www.boligportal.dk/lejligheder/aarhus/50m2-2-vaer-id-5175604
2 værelses lejlighed på 58 m²,6.050,42.850,-,https://www.boligportal.dk/lejligheder/aarhus/58m2-2-vaer-id-5176155
2 værelses lejlighed på 48 m²,6.050,24.800,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5078144
2 værelses lejlighed på 46 m²,6.150,43.650,-,https://www.boligportal.dk/lejligheder/aarhus/46m2-2-vaer-id-5171994
2 værelses lejlighed på 50 m²,6.150,43.650,-,https://www.boligportal.dk/lejligheder/aarhus/50m2-2-vaer-id-5175472
2.5 værelses lejlighed på 80 m²,6.200,44.300,-,https://www.boligportal.dk/lejligheder/aarhus/80m2-2-vaer-id-4986372
2 værelses lejlighed på 52 m²,6.200,25.300,-,https://www.boligportal.dk/lejligheder/aarhus/52m2-2-vaer-id-5175132
2 værelses lejlighed på 41 m²,6.250,31.900,-,https://www.boligportal.dk/lejligheder/aarhus/41m2-2-vaer-id-4717658
2 værelses lejlighed på 42 m²,6.250,31.900,-,https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-5175137
1 værelses lejlighed på 34 m²,6.250,44.250,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5173582
2 værelses lejlighed på 42 m²,6.250,31.900,-,https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-5009664
2 værelses lejlighed på 41 m²,6.250,31.900,-,https://www.boligportal.dk/lejligheder/aarhus/41m2-2-vaer-id-5116292
2 værelses lejlighed på 49 m²,6.295,25.780,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-2-vaer-id-5140111
2 værelses lejlighed på 49 m²,6.295,25.780,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-2-vaer-id-4601473
3 værelses lejlighed på 90 m²,6.300,19.500,-,https://www.boligportal.dk/lejligheder/aarhus/90m2-3-vaer-id-4896464
2 værelses lejlighed på 47 m²,6.300,32.150,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5143106
2 værelses lejlighed på 48 m²,6.300,32.000,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-4412059
2 værelses lejlighed på 52 m²,6.318,44.616,-,https://www.boligportal.dk/lejligheder/aarhus/52m2-2-vaer-id-5173082
2 værelses lejlighed på 48 m²,6.395,26.180,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-4858497
2 værelses lejlighed på 55 m²,6.400,26.100,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5145446
2 værelses lejlighed på 44 m²,6.404,25.616,-,https://www.boligportal.dk/lejligheder/aarhus/44m2-2-vaer-id-4210163
3 værelses lejlighed på 64 m²,6.450,45.600,-,https://www.boligportal.dk/lejligheder/aarhus/64m2-3-vaer-id-5091092
2 værelses lejlighed på 41 m²,6.450,32.750,-,https://www.boligportal.dk/lejligheder/aarhus/41m2-2-vaer-id-4667920
2 værelses lejlighed på 55 m²,6.450,26.400,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-4752044
2 værelses lejlighed på 56 m²,6.456,12.912,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-4917864
2 værelses lejlighed på 47 m²,6.495,33.025,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5155046
2 værelses lejlighed på 47 m²,6.495,33.275,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5170146
2 værelses lejlighed på 55 m²,6.500,26.500,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5145447
3 værelses lejlighed på 54 m²,6.500,33.100,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-3-vaer-id-4764986
2 værelses lejlighed på 70 m²,6.500,39.900,-,https://www.boligportal.dk/lejligheder/aarhus/70m2-2-vaer-id-5173411
2 værelses lejlighed på 64 m²,6.500,33.300,-,https://www.boligportal.dk/lejligheder/aarhus/64m2-2-vaer-id-4658355
2 værelses lejlighed på 51 m²,6.500,33.100,-,https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-5168373
2 værelses lejlighed på 54 m²,6.500,33.100,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5111275
2 værelses lejlighed på 52 m²,6.500,39.450,-,https://www.boligportal.dk/lejligheder/aarhus/52m2-2-vaer-id-4662540
2 værelses lejlighed på 70 m²,6.500,39.900,-,https://www.boligportal.dk/lejligheder/aarhus/70m2-2-vaer-id-5173411
2 værelses lejlighed på 50 m²,6.500,19.500,-,https://www.boligportal.dk/lejligheder/aarhus/50m2-2-vaer-id-4593013
3 værelses lejlighed på 54 m²,6.500,33.100,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-3-vaer-id-4764986
2 værelses lejlighed på 64 m²,6.550,33.150,-,https://www.boligportal.dk/lejligheder/aarhus/64m2-2-vaer-id-5102378
2 værelses lejlighed på 56 m²,6.594,26.876,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-4519853
2 værelses lejlighed på 42 m²,6.595,33.325,-,https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-5152035
2 værelses lejlighed på 48 m²,6.595,20.385,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5161742
2 værelses lejlighed på 50 m²,6.600,33.550,-,https://www.boligportal.dk/lejligheder/aarhus/50m2-2-vaer-id-5090553
2 værelses lejlighed på 55 m²,6.600,33.500,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5173159
2 værelses lejlighed på 67 m²,6.600,46.900,-,https://www.boligportal.dk/lejligheder/aarhus/67m2-2-vaer-id-5174028
2 værelses lejlighed på 56 m²,6.606,26.424,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-5161061
2 værelses lejlighed på 56 m²,6.606,26.424,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-5148894
2 værelses lejlighed på 56 m²,6.606,26.424,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-5148896
3 værelses lejlighed på 78 m²,6.632,33.559,-,https://www.boligportal.dk/lejligheder/aarhus/78m2-3-vaer-id-5175594
3 værelses lejlighed på 97 m²,6.648,29.637,-,https://www.boligportal.dk/lejligheder/aarhus/97m2-3-vaer-id-5173091
2 værelses lejlighed på 75 m²,6.675,40.550,-,https://www.boligportal.dk/lejligheder/aarhus/75m2-2-vaer-id-5140650
1 værelses lejlighed på 49 m²,6.684,40.804,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-1-vaer-id-4868277
1 værelses lejlighed på 47 m²,6.684,33.920,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-1-vaer-id-5108976
2 værelses lejlighed på 48 m²,6.695,20.685,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5174079
2 værelses lejlighed på 50 m²,6.695,34.125,-,https://www.boligportal.dk/lejligheder/aarhus/50m2-2-vaer-id-5095386
2 værelses lejlighed på 51 m²,6.695,47.365,-,https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-4760988
2 værelses lejlighed på 49 m²,6.695,33.725,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-2-vaer-id-5174385
2 værelses lejlighed på 42 m²,6.695,33.825,-,https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-5165769
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5169069
2 værelses lejlighed på 55 m²,6.700,47.425,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-5169966
1 værelses lejlighed på 35 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/35m2-1-vaer-id-5173740
2 værelses lejlighed på 48 m²,6.700,33.500,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-4357915
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5144961
1 værelses lejlighed på 39 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/39m2-1-vaer-id-5160101
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5111418
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5172482
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5111392
1 værelses lejlighed på 36 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/36m2-1-vaer-id-5169074
1 værelses lejlighed på 35 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/35m2-1-vaer-id-5173740
1 værelses lejlighed på 34 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/34m2-1-vaer-id-5169069
1 værelses lejlighed på 36 m²,6.700,47.350,-,https://www.boligportal.dk/lejligheder/aarhus/36m2-1-vaer-id-5172258
2 værelses lejlighed på 48 m²,6.700,33.500,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-4357915
2 værelses lejlighed på 47 m²,6.709,26.836,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-3019890
2 værelses lejlighed på 45 m²,6.721,47.527,-,https://www.boligportal.dk/lejligheder/aarhus/45m2-2-vaer-id-5154002
2 værelses lejlighed på 48 m²,6.795,34.375,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5165933
2 værelses lejlighed på 42 m²,6.795,34.325,-,https://www.boligportal.dk/lejligheder/aarhus/42m2-2-vaer-id-5151985
2 værelses lejlighed på 48 m²,6.795,34.225,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5165932
2 værelses lejlighed på 47 m²,6.800,47.600,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5169410
2 værelses lejlighed på 47.3 m²,6.800,34.250,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-2-vaer-id-5172891
3 værelses hus på 85 m²,6.800,35.000,-,https://www.boligportal.dk/huse/aarhus/85m2-3-vaer-id-5175304
2 værelses lejlighed på 62 m²,6.816,41.471,-,https://www.boligportal.dk/lejligheder/aarhus/62m2-2-vaer-id-4133886
2 værelses lejlighed på 61 m²,6.825,34.125,-,https://www.boligportal.dk/lejligheder/aarhus/61m2-2-vaer-id-5172475
2 værelses lejlighed på 48 m²,6.825,34.375,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5140528
2 værelses lejlighed på 44 m²,6.850,48.419,-,https://www.boligportal.dk/lejligheder/aarhus/44m2-2-vaer-id-5153998
2 værelses lejlighed på 48 m²,6.850,41.100,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5116015
3 værelses lejlighed på 53 m²,6.850,34.550,-,https://www.boligportal.dk/lejligheder/aarhus/53m2-3-vaer-id-5174150
3 værelses lejlighed på 47 m²,6.895,27.580,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-3-vaer-id-5175513
2 værelses lejlighed på 57 m²,6.895,34.975,-,https://www.boligportal.dk/lejligheder/aarhus/57m2-2-vaer-id-5165771
3 værelses lejlighed på 47 m²,6.895,27.580,-,https://www.boligportal.dk/lejligheder/aarhus/47m2-3-vaer-id-5166398
1 værelses lejlighed på 44 m²,6.900,20.700,-,https://www.boligportal.dk/lejligheder/aarhus/44m2-1-vaer-id-5142443
2 værelses lejlighed på 51 m²,6.900,34.650,-,https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-5154935
2 værelses lejlighed på 52 m²,6.900,35.100,-,https://www.boligportal.dk/lejligheder/aarhus/52m2-2-vaer-id-5122922
3 værelses lejlighed på 48 m²,6.900,28.200,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-3-vaer-id-5075638
2 værelses lejlighed på 44 m²,6.924,49.000,-,https://www.boligportal.dk/lejligheder/aarhus/44m2-2-vaer-id-5097069
2 værelses lejlighed på 51 m²,6.925,34.775,-,https://www.boligportal.dk/lejligheder/aarhus/51m2-2-vaer-id-5154956
1 værelses lejlighed på 49 m²,6.942,49.294,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-1-vaer-id-1177918
3 værelses lejlighed på 53 m²,6.950,35.350,-,https://www.boligportal.dk/lejligheder/aarhus/53m2-3-vaer-id-5111258
2 værelses lejlighed på 56 m²,6.950,35.350,-,https://www.boligportal.dk/lejligheder/aarhus/56m2-2-vaer-id-4842557
2 værelses lejlighed på 54 m²,6.950,35.350,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5111276
